pdbid	type	label	p_group_0.3	casf2016
4j8s	kikd	5.698970004336019	2904	general
4j8t	kikd	6.774690718274137	1739	general
4j93	refined	4.698970004336019	2186	refined
4j9a	kikd	8.221848749616356	1739	general
4jai	np	8.397940008672037	2548	general
4jaj	np	5.2564902352715706	2548	general
4jal	refined	4.6020599913279625	1164	refined
4jaz	np	5.037630664329979	1551	general
4jbl	kikd	3.2676062401770314	831	general
4jbo	np	7.619788758288394	2548	general
4jbp	np	7.387216143280264	2548	general
4jc1	kikd	4.301029995663981	1918	refined
4jck	kikd	2.3665315444204134	1918	general
4jda	ic50	6.292429823902063	1947	general
4jdf	kikd	2.193820026016113	1957	general
4je7	refined	6.403402904373539	1896	refined
4je8	refined	5.214670164989233	1896	refined
4jfd	kikd	4.443697499232712	2103	general
4jfe	kikd	4.508638306165727	2103	general
4jff	kikd	9.221848749616356	2103	general
4jfi	kikd	4.742321425130816	2041	general
4jfj	kikd	5.6777807052660805	2041	general
4jfk	refined	6.443697499232712	2041	refined
4jfl	kikd	4.978810700930062	2041	general
4jfm	refined	5.481486060122113	2041	refined
4jfs	test	5.27	417	
4jft	np	5.455931955649724	417	general
4jfv	np	6.2839966563652006	417	general
4jfw	np	6.337242168318426	417	general
4jfx	kikd	6.443697499232712	2079	general
4jg0	kikd	6.764471553092451	2079	general
4jg6	ic50	6.443697499232712	2537	general
4jg7	ic50	6.920818753952375	2537	general
4jg8	ic50	8.602059991327963	2537	general
4jgv	kikd	6.568636235841012	1562	general
4jh0	refined	9.0268721464003	223	refined
4jhq	ic50	7.744727494896693	2202	general
4jht	ic50	4.991399828238082	1430	general
4jhz	kikd	6.019088062223156	258	general
4jia	test	9.22	2618	
4jib	ic50	7.346787486224656	644	general
4jik	np	7.744727494896693	2527	general
4jin	kikd	5.642065152999546	1807	general
4jit	kikd	6.638272163982407	2741	general
4jj7	ic50	6.3979400086720375	1778	general
4jj8	ic50	6.136677139879544	1780	general
4jje	ic50	7.638272163982407	1781	general
4jjm	kikd	7.568636235841012	1707	general
4jjq	kikd	5.026872146400302	1486	general
4jjs	np	6.698970004336019	146	general
4jju	np	6.292429823902063	146	general
4jk5	np	7.552841968657781	2231	general
4jk6	np	7.1938200260161125	2231	general
4jkt	ic50	7.094743951251549	584	general
4jkw	refined	4.155522824254319	2131	refined
4jlg	ic50	8.698970004336019	623	general
4jlh	np	5.3979400086720375	2037	general
4jlj	ic50	6.127435856909349	1892	general
4jlm	ic50	7.643974142806877	1892	general
4jln	ic50	7.777283528852417	1892	general
4jls	kikd	5.657577319177793	2741	general
4jmg	kikd	8.823908740944319	2613	general
4jmu	ic50	5.468521082957745	1455	general
4jmx	kikd	7.20690839982342	851	general
4jn2	refined	11.67778070526608	2079	refined
4jn4	kikd	5.860120913598763	1291	general
4jnc	ic50	8.522878745280337	1473	general
4jne	refined	5.860120913598763	1291	refined
4jnj	kikd	9.070581074285707	2210	general
4jnm	ic50	8.522878745280337	278	general
4joa	ic50	7.537602002101044	2639	general
4joe	kikd	3.560667306169737	2594	general
4jof	kikd	4.167491087293763	2594	general
4jog	kikd	3.721246399047171	2594	general
4joh	kikd	3.3467874862246565	2594	general
4joj	kikd	3.958607314841775	2594	general
4jok	kikd	4.069050968832477	2594	general
4joo	np	4.433798281145087	995	general
4jp9	np	7.619788758288394	995	general
4jpa	ic50	8.481486060122112	1755	general
4jpc	np	7.026872146400302	995	general
4jpe	np	7.318758762624412	995	general
4jps	ic50	8.301029995663981	97	general
4jpx	refined	5.154901959985743	1029	refined
4jpy	refined	4.431798275933005	1029	refined
4jq7	ic50	6.405607449624574	2622	general
4jq8	ic50	8.096910013008056	2622	general
4jql	np	6.0	1197	general
4jr0	kikd	8.200659450546418	1781	general
4jr3	ic50	6.661543506395395	2622	general
4jr5	ic50	8.154901959985743	278	general
4jrg	ic50	6.707743928643524	2446	general
4jrv	ic50	7.537602002101044	2622	general
4jsa	np	4.958607314841775	1104	refined
4jsc	ic50	7.130768280269024	2446	general
4jsr	ic50	8.397940008672037	974	general
4jss	np	3.3010299956639813	1104	refined
4jsz	test	2.3	1104	
4jt8	ic50	7.481486060122112	974	general
4jt9	ic50	8.142667503568731	974	general
4ju3	np	7.070581074285707	146	general
4ju4	np	6.468521082957745	146	general
4ju6	np	6.173925197299173	146	general
4ju7	np	6.173925197299173	146	general
4jv6	kikd	6.66354026615147	1414	refined
4jv7	ic50	6.0	2446	general
4jv8	kikd	5.847711655616943	1414	refined
4jv9	ic50	5.7447274948966935	2446	general
4jvb	kikd	7.4089353929735005	1414	general
4jve	ic50	7.0655015487564325	2446	general
4jvi	ic50	5.301029995663981	702	general
4jvj	ic50	7.657577319177793	1516	general
4jvq	np	6.200659450546418	146	general
4jwk	refined	8.319664486585436	2847	refined
4jwr	ic50	6.214670164989233	2446	general
4jx7	np	6.910094888560602	2496	general
4jx9	refined	8.619788758288394	2847	refined
4jxs	test	4.74	1182	
4jxv	np	4.508638306165727	1182	general
4jxw	np	4.721246399047171	1182	general
4jym	refined	5.043351420794797	1465	refined
4jyt	refined	7.397940008672037	2246	refined
4jyu	kikd	8.0	2248	general
4jyv	kikd	7.769551078621726	2248	general
4jz1	refined	6.698970004336019	2246	refined
4jzd	ic50	8.301029995663981	2248	general
4jze	ic50	8.154901959985743	2248	general
4jzf	ic50	6.756961951313706	2248	general
4jzi	refined	7.397940008672037	2246	refined
4jzr	ic50	7.801342913045577	1152	general
4k0o	refined	3.0	1710	refined
4k0u	kikd	7.259637310505756	2808	general
4k0y	np	7.823908740944319	2496	refined
4k18	test	8.96	2496	
4k19	kikd	8.356547323513812	2146	general
4k1b	np	11.522878745280336	2496	general
4k1e	kikd	8.44490555142168	2255	
4k2f	ic50	7.397940008672037	355	general
4k2g	ic50	7.698970004336019	355	general
4k2y	ic50	3.3279021420642825	2232	general
4k3h	refined	6.853871964321762	2085	refined
4k3k	ic50	2.35261702988538	865	general
4k3l	ic50	2.958607314841775	865	general
4k3m	kikd	3.5509846836522136	865	general
4k3n	refined	7.958607314841775	246	refined
4k3o	kikd	4.435333935747911	865	general
4k3p	kikd	5.795880017344075	865	general
4k3q	kikd	3.938924676370208	865	general
4k3r	kikd	3.586532587014175	865	general
4k42	kikd	6.54515513999149	1276	general
4k43	kikd	6.8794260687941495	1276	general
4k4e	np	7.619788758288394	1115	general
4k4f	np	6.698970004336019	1115	general
4k4j	refined	6.123782159408358	1571	refined
4k55	refined	5.51427857351842	2131	refined
4k5l	kikd	4.958607314841775	74	general
4k5m	kikd	3.714442690992226	74	general
4k5n	kikd	3.896196279044043	74	general
4k5o	kikd	3.98296666070122	74	general
4k5p	refined	3.462180904926726	74	refined
4k5y	kikd	8.173925197299173	1608	general
4k5z	ic50	3.0	2232	general
4k60	ic50	3.2441251443275085	2232	general
4k63	kikd	4.221848749616356	912	general
4k64	kikd	3.0	912	general
4k66	kikd	3.25649023527157	912	general
4k67	kikd	3.4294570601181027	912	general
4k69	ic50	7.397940008672037	2232	general
4k6i	refined	6.201349354554731	1571	refined
4k6t	kikd	4.104577453960593	797	general
4k6v	ic50	4.6307841425898575	797	general
4k6w	ic50	5.346787486224656	797	general
4k6y	kikd	4.8297382846050425	2594	general
4k6z	np	8.698970004336019	2620	general
4k72	kikd	3.0	2594	general
4k75	kikd	4.250263684430939	2594	general
4k76	kikd	5.346787486224656	2594	general
4k77	test	6.63	2620	
4k78	kikd	4.790484985457369	2594	general
4k7i	refined	2.8239087409443187	1703	refined
4k7n	refined	3.4814860601221125	1703	refined
4k7o	refined	4.301029995663981	1703	refined
4k8a	kikd	4.022276394711152	2633	general
4k8o	kikd	3.769551078621726	1265	general
4k8s	np	7.443697499232712	995	general
4k9g	ic50	5.823908740944319	2050	general
4k9h	np	7.119186407719209	995	general
4k9y	refined	6.954677021213342	2633	refined
4kab	kikd	4.031517051446065	2633	general
4kai	np	7.301029995663981	146	general
4kao	refined	6.113509274827518	2633	refined
4kb7	np	7.494850021680094	146	general
4kb8	ic50	7.889410289700751	2462	general
4kb9	np	11.0	2452	refined
4kba	ic50	8.221848749616356	2462	general
4kbc	ic50	7.847711655616943	2462	general
4kbi	np	7.494850021680094	146	general
4kbk	ic50	8.18045606445813	2462	general
4kby	kikd	6.730487055782083	1512	general
4kc1	ic50	2.913640169325252	758	general
4kc2	ic50	3.30715308072277	758	general
4kc4	ic50	3.2335871528876003	758	general
4kcg	ic50	8.301029995663981	1892	general
4kcx	np	4.431798275933005	2396	refined
4ke0	np	7.769551078621726	995	general
4ke1	np	8.602059991327963	995	general
4keq	refined	3.823908740944319	1640	refined
4kfp	ic50	8.0	278	general
4kfq	refined	8.232102383981909	1847	refined
4kif	refined	4.835647144215563	552	refined
4kii	np	6.229147988357856	2142	general
4kij	np	4.301029995663981	2189	general
4kil	ic50	6.301029995663981	1027	general
4kin	np	8.318758762624412	2515	general
4kio	np	6.300162274132754	2646	general
4kip	np	8.154901959985743	2515	general
4kiq	np	7.638272163982407	2515	general
4kiu	np	3.853871964321762	2189	refined
4kiw	np	5.1249387366083	2189	general
4kju	ic50	8.221848749616356	2440	general
4kjv	ic50	7.744727494896693	2440	general
4klb	ic50	4.164309428507575	1498	general
4kln	kikd	7.698970004336019	1439	general
4klv	kikd	3.781727146428553	1040	general
4km0	refined	6.040958607678906	2760	refined
4km2	refined	5.844663962534939	2760	refined
4kmd	kikd	5.413412695328245	2327	general
4kmu	ic50	7.920818753952375	14	general
4kmz	refined	8.568636235841012	1166	refined
4kn0	refined	7.397940008672037	1166	refined
4kn1	refined	6.84163750790475	1166	refined
4kn2	kikd	7.267606240177031	1166	general
4kn4	ic50	7.244125144327507	14	general
4kn7	ic50	7.619788758288394	14	general
4knb	ic50	7.327902142064282	2640	general
4kne	kikd	5.8996294548824375	2760	general
4kni	np	7.777283528852417	1104	refined
4knj	np	7.954677021213342	1104	refined
4knm	refined	8.0	1105	refined
4knn	refined	7.777283528852417	1105	refined
4knr	ic50	5.7447274948966935	1254	general
4knx	ic50	5.494850021680094	1254	general
4ko8	refined	7.154901959985743	1439	refined
4kod	kikd	5.359518563029578	1439	general
4kom	kikd	7.0	914	general
4kon	kikd	6.481486060122112	914	general
4kot	kikd	5.455931955649724	1040	general
4kov	kikd	3.752763450493236	1040	general
4kow	refined	4.30715308072277	1040	refined
4kox	kikd	4.772113295386326	1040	general
4kp0	kikd	8.649751981665837	2232	general
4kp4	kikd	5.167491087293763	1335	general
4kp5	refined	6.079354998593212	1108	refined
4kp6	ic50	9.09151498112135	653	general
4kp8	refined	5.47755576649368	1108	refined
4kpx	ic50	7.301029995663981	1254	general
4kpz	ic50	2.709965388637482	1254	general
4kql	ic50	8.769551078621726	1254	general
4kqo	ic50	6.779891911959945	746	general
4kqp	refined	6.045757490560675	1854	refined
4kqq	ic50	3.899629454882437	746	general
4kqr	ic50	3.899629454882437	746	general
4krs	np	6.52432881167557	1115	general
4ks1	refined	8.823908740944319	631	refined
4ks2	kikd	9.337242168318426	631	general
4ks3	kikd	6.366531544420413	631	general
4ks4	refined	7.142667503568731	631	refined
4ks5	kikd	6.886056647693163	631	general
4ksp	kikd	8.795880017344075	2598	general
4ksq	ic50	7.309803919971486	2598	general
4ktc	ic50	9.0	1989	general
4ktu	np	6.164309428507575	2252	general
4kup	np	5.221848749616356	1000	general
4kvm	kikd	5.050609993355087	1039	general
4kw6	ic50	3.42712839779952	1711	general
4kwf	refined	4.823908740944319	293	refined
4kwg	refined	6.0	293	refined
4kwo	np	6.452225294612178	439	refined
4kwp	ic50	7.494850021680094	2499	general
4kww	kikd	5.552841968657781	1191	general
4kx8	refined	7.130768280269024	80	refined
4kxb	refined	4.1249387366083	80	refined
4kxl	kikd	6.221848749616356	2737	general
4kxm	kikd	5.585026652029182	2737	general
4kxn	refined	6.096910013008056	2737	refined
4kyh	refined	5.920818753952375	2017	refined
4kyk	refined	4.7447274948966935	2017	refined
4kz0	ic50	5.376750709602099	96	general
4kz3	np	2.769551078621726	1182	refined
4kz4	np	4.154901959985743	1182	refined
4kz5	np	2.0	1182	general
4kz6	test	3.1	1182	
4kz7	np	2.4948500216800937	1182	refined
4kz8	np	2.795880017344075	1182	general
4kza	np	3.6989700043360174	1182	general
4kzb	np	2.886056647693163	1182	refined
4kzc	ic50	8.086186147616283	96	general
4kzl	np	6.154901959985743	1115	general
4kzq	test	6.1	1115	
4kzu	test	6.5	1115	
4l02	ic50	7.698970004336019	1096	general
4l09	np	6.070581074285707	1115	general
4l0b	np	7.173925197299173	1115	general
4l0i	np	6.565431095965801	1115	general
4l0l	ic50	7.267606240177031	746	general
4l0s	np	6.838631997765026	1115	general
4l0t	np	7.180456064458131	1115	general
4l0v	np	6.632644078973981	1115	general
4l10	np	7.1487416512809245	1115	general
4l19	refined	6.096910013008056	1755	refined
4l1a	np	8.26841123481326	2452	general
4l1u	kikd	5.263603497723357	2726	general
4l23	ic50	7.747146969020107	97	general
4l2f	np	6.22548303427145	1115	general
4l2g	np	6.6777807052660805	1115	general
4l2k	np	6.443697499232712	1115	general
4l2l	refined	5.698970004336019	73	refined
4l2x	ic50	7.4089353929735005	1516	general
4l31	np	6.790484985457369	1115	general
4l32	np	6.835647144215563	1115	general
4l33	np	8.154901959985743	1115	general
4l34	np	6.943095148663527	1115	general
4l3o	kikd	6.0	975	general
4l3p	ic50	5.920818753952375	2593	general
4l4m	ic50	8.0	278	general
4l4v	refined	5.782516055786094	2104	refined
4l4z	refined	5.6777807052660805	810	refined
4l50	refined	6.055517327849832	810	refined
4l51	refined	3.0021769192542744	810	refined
4l52	ic50	8.397940008672037	2593	general
4l53	ic50	7.552841968657781	2593	general
4l58	kikd	4.6777807052660805	2383	general
4l5j	kikd	3.0	810	general
4l6q	ic50	6.267606240177032	2551	general
4l6s	ic50	8.522878745280337	1114	general
4l6t	refined	7.494850021680094	1712	refined
4l70	ic50	5.657577319177793	1112	general
4l7b	ic50	5.638272163982407	676	general
4l7c	ic50	5.130768280269024	676	general
4l7d	ic50	6.1249387366083	676	general
4l7f	ic50	6.795880017344075	2513	general
4l7g	np	4.0030507515046185	995	general
4l7h	np	3.6989700043360174	995	general
4l7j	np	3.6989700043360174	995	general
4l7l	ic50	6.0	1112	general
4l7n	ic50	4.84163750790475	1112	general
4l7o	ic50	4.87942606879415	1112	general
4l7r	ic50	5.017728766960431	1112	general
4l7u	ic50	5.657577319177793	1112	general
4l8m	np	9.0	2515	general
4l9i	refined	4.886056647693163	2530	refined
4la7	ic50	6.573488738635424	1946	general
4lar	refined	4.684029654543082	2087	refined
4lbl	kikd	4.958607314841775	1918	general
4lbo	kikd	5.769551078621726	1918	general
4lbp	kikd	4.943095148663527	2701	general
4lbu	np	6.559090917934782	439	refined
4lc7	np	4.928117992693874	995	general
4lch	refined	10.619788758288394	929	refined
4led	kikd	2.3010299956639813	852	general
4len	np	7.397940008672037	1396	general
4leq	np	6.5406075122407685	439	refined
4lg6	kikd	6.7447274948966935	1745	general
4lge	ic50	8.455931955649724	2444	general
4lgg	ic50	8.522878745280337	2650	general
4lgh	ic50	8.698970004336019	2650	general
4lgu	ic50	8.67778070526608	2444	general
4lh2	kikd	1.2365720064370629	292	general
4lh3	kikd	1.5228787452803376	292	general
4lh5	np	6.698970004336019	2037	general
4lh6	ic50	4.113509274827518	1168	general
4lh7	ic50	4.468521082957745	1168	general
4lhm	refined	3.3872161432802645	863	refined
4li5	ic50	6.259637310505756	2622	general
4li6	np	6.97469413473523	1115	general
4li7	np	6.113509274827518	1115	general
4li8	np	8.1249387366083	1115	general
4lil	kikd	4.903089986991944	305	general
4lj5	refined	6.292429823902063	1436	refined
4lj8	refined	5.823908740944319	1436	refined
4ljh	refined	4.7121982700697735	2015	refined
4lk6	kikd	5.200659450546418	2015	general
4lk7	refined	5.040958607678906	2015	refined
4lkd	kikd	5.346787486224656	2015	general
4lke	kikd	5.366531544420414	2015	general
4lkf	kikd	5.366531544420414	2015	general
4lkg	kikd	6.795880017344075	914	general
4lkh	kikd	3.0	914	general
4lkj	kikd	6.698970004336019	914	general
4lkk	refined	5.920818753952375	914	refined
4lko	refined	8.221848749616356	223	refined
4lkq	np	3.3467874862246565	645	refined
4lkt	kikd	5.8996294548824375	2122	general
4ll3	np	11.568636235841012	2452	refined
4llj	np	3.42021640338319	645	refined
4llk	np	3.0043648054024503	645	refined
4llp	np	4.795880017344075	645	refined
4llx	test	2.89	645	
4lm0	np	3.2518119729938	645	refined
4lm1	np	3.229147988357856	645	refined
4lm2	np	3.026872146400301	645	refined
4lm3	np	2.920818753952376	645	refined
4lm4	np	3.0409586076789066	645	refined
4lm5	np	6.823908740944319	2496	general
4lmn	kikd	10.30102999566398	2509	general
4lmu	np	7.259637310505756	2496	general
4ln2	kikd	3.605548319173784	2656	general
4ln7	ic50	7.387216143280264	1027	general
4lnb	ic50	6.560667306169737	349	general
4lnf	ic50	2.619788758288394	290	general
4lng	ic50	5.619788758288394	349	general
4lno	kikd	2.619788758288394	290	general
4lnp	kikd	3.669586226650809	2673	general
4lnw	kikd	7.041436116778033	1556	general
4loo	np	8.154901959985743	2515	refined
4lop	np	8.154901959985743	2515	general
4loq	np	8.154901959985743	2515	general
4lov	refined	7.767003889607846	1379	refined
4loy	np	8.09151498112135	2236	refined
4lp0	ic50	8.0	1682	general
4lp9	np	6.207608310501746	1000	general
4lpb	ic50	8.0	1682	general
4lpf	kikd	3.508638306165728	1226	general
4lpg	kikd	4.254925208417943	1516	general
4lph	kikd	5.036212172654444	1516	general
4lq3	ic50	6.346787486224656	170	general
4lq9	ic50	4.853871964321762	170	general
4lqg	ic50	8.886056647693163	173	
4lqy	ic50	3.889410289700751	661	general
4lrh	kikd	9.721246399047171	1166	general
4lrr	refined	5.221848749616356	1094	refined
4lsj	kikd	9.57186520597121	1566	general
4lte	ic50	7.221848749616356	63	general
4lts	ic50	8.356547323513812	278	general
4luo	kikd	3.2365720064370627	1454	general
4luv	kikd	2.853871964321762	1454	general
4luz	refined	4.698970004336019	1454	refined
4lv1	np	7.397940008672037	1182	general
4lv2	np	8.0	1182	general
4lv3	np	5.494850021680094	1182	general
4lv4	ic50	5.0	1078	general
4lvt	refined	10.356547323513812	2313	refined
4lw1	kikd	3.1487416512809245	1454	refined
4lwc	kikd	6.721246399047171	1454	general
4lwe	np	7.154901959985743	1197	
4lwh	np	7.568636235841012	1197	
4lwi	np	7.638272163982407	1197	
4lwt	ic50	5.4089353929735005	2446	general
4lwu	ic50	8.301029995663981	2446	general
4lwv	ic50	8.221848749616356	2446	general
4lww	ic50	7.537602002101044	278	general
4lxa	np	8.698970004336019	995	general
4lxb	np	8.154901959985743	2236	general
4lxd	refined	7.229147988357855	2313	refined
4lxk	np	8.397940008672037	995	general
4lxm	np	7.055517327849831	995	general
4lxz	refined	6.739928612014925	2308	refined
4ly1	refined	7.258060922270801	2308	refined
4ly9	refined	8.154901959985743	44	refined
4lyn	np	7.221848749616356	2523	general
4lys	np	4.337242168318426	2396	general
4lyw	np	6.625251653989896	2396	refined
4lzr	np	4.698970004336019	2396	refined
4lzs	test	4.8	2396	
4m0e	refined	6.221848749616356	162	refined
4m0f	refined	8.769551078621726	162	refined
